,StateName,stateabb,ST_CODE,PC_CODE,bigstate,PCNAME,pc_name_n,m_electors,f_electors,t_electors,m_voters,f_voters,t_voters,year,representation
410,Uttar Pradesh,UP,S24,32,1.0,Misrikh,Misrikh,948316.0,777207.0,1725589.0,574416.0,423674.0,998090.0,2014.0,0.0
411,Uttar Pradesh,UP,S24,33,1.0,Unnao,Unnao,1194394.0,969919.0,2164392.0,673666.0,526266.0,1199936.0,2014.0,0.0
412,Uttar Pradesh,UP,S24,34,1.0,Mohanlalganj,Mohanlalganj,995313.0,842841.0,1838194.0,637851.0,476997.0,1114848.0,2014.0,0.0
413,Uttar Pradesh,UP,S24,35,1.0,Lucknow,Lucknow,1052171.0,897693.0,1949956.0,580513.0,450547.0,1031060.0,2014.0,0.0
414,Uttar Pradesh,UP,S24,36,1.0,Rae Bareli,Rae Bareli,857875.0,737017.0,1594954.0,437762.0,387368.0,825130.0,2014.0,0.0
415,Uttar Pradesh,UP,S24,37,1.0,Amethi,Amethi,890648.0,779148.0,1669843.0,461524.0,413341.0,874865.0,2014.0,0.0
416,Uttar Pradesh,UP,S24,38,1.0,Sultanpur,Sultanpur,910134.0,793521.0,1703698.0,499563.0,465648.0,965211.0,2014.0,0.0
417,Uttar Pradesh,UP,S24,39,1.0,Pratapgarh,Pratapgarh,923411.0,792852.0,1716394.0,454891.0,437808.0,892732.0,2014.0,0.0
418,Uttar Pradesh,UP,S24,40,1.0,Farrukhabad,Farrukhabad,891793.0,721921.0,1613781.0,560618.0,409931.0,970549.0,2014.0,0.0
419,Uttar Pradesh,UP,S24,41,1.0,Etawah,Etawah,938271.0,768913.0,1707237.0,529547.0,408334.0,937881.0,2014.0,0.0
420,Uttar Pradesh,UP,S24,42,1.0,Kannauj,Kannauj,1000035.0,808799.0,1808886.0,629125.0,484744.0,1113869.0,2014.0,0.0
421,Uttar Pradesh,UP,S24,43,1.0,Kanpur,Kanpur,889344.0,721802.0,1611248.0,485562.0,349156.0,834718.0,2014.0,0.0
422,Uttar Pradesh,UP,S24,44,1.0,Akbarpur,Akbarpur,977669.0,790872.0,1768635.0,559566.0,411414.0,970980.0,2014.0,0.0
423,Uttar Pradesh,UP,S24,45,1.0,Jalaun,Jalaun,1037570.0,849595.0,1887189.0,632802.0,476033.0,1108846.0,2014.0,0.0
424,Uttar Pradesh,UP,S24,46,1.0,Jhansi,Jhansi,1034112.0,897888.0,1932052.0,734228.0,586213.0,1320441.0,2014.0,0.0
425,Uttar Pradesh,UP,S24,47,1.0,Hamirpur,Hamirpur,949328.0,788636.0,1737993.0,550111.0,427480.0,977593.0,2014.0,0.0
426,Uttar Pradesh,UP,S24,48,1.0,Banda,Banda,884779.0,717011.0,1601855.0,473933.0,384301.0,858234.0,2014.0,0.0
427,Uttar Pradesh,UP,S24,49,1.0,Fatehpur,Fatehpur,985898.0,818821.0,1804753.0,574629.0,481306.0,1055940.0,2014.0,0.0
428,Uttar Pradesh,UP,S24,50,1.0,Kaushambi,Kaushambi,954848.0,783372.0,1738509.0,491070.0,418758.0,909828.0,2014.0,0.0
429,Uttar Pradesh,UP,S24,51,1.0,Phulpur,Phulpur,1063897.0,849194.0,1913275.0,541264.0,418152.0,959420.0,2014.0,0.0
430,Uttar Pradesh,UP,S24,52,1.0,Allahabad,Allahabad,917403.0,749001.0,1666569.0,506755.0,384075.0,890833.0,2014.0,0.0
431,Uttar Pradesh,UP,S24,53,1.0,Barabanki,Barabanki,925944.0,795265.0,1721278.0,611146.0,457015.0,1068161.0,2014.0,0.0
432,Uttar Pradesh,UP,S24,54,1.0,Faizabad,Faizabad,936036.0,802604.0,1738701.0,558076.0,464473.0,1022558.0,2014.0,0.0
433,Uttar Pradesh,UP,S24,55,1.0,Ambedkar Nagar,Ambedkar Nagar,923552.0,795143.0,1718774.0,541195.0,493159.0,1034355.0,2014.0,0.0
434,Uttar Pradesh,UP,S24,56,1.0,Bahraich,Bahraich,882643.0,755897.0,1638640.0,522529.0,411550.0,934081.0,2014.0,0.0
435,Uttar Pradesh,UP,S24,57,1.0,Kaiserganj,Kaisarganj,928269.0,783633.0,1711967.0,527027.0,415386.0,942413.0,2014.0,0.0
436,Uttar Pradesh,UP,S24,58,1.0,Shrawasti,Shrawasti,976415.0,811613.0,1788080.0,559351.0,420598.0,979951.0,2014.0,0.0
437,Uttar Pradesh,UP,S24,59,1.0,Gonda,Gonda,935167.0,775608.0,1710825.0,487483.0,384938.0,872422.0,2014.0,0.0
438,Uttar Pradesh,UP,S24,60,1.0,Domariyaganj ,Domriaganj,961957.0,799313.0,1761415.0,490089.0,444938.0,935027.0,2014.0,0.0
439,Uttar Pradesh,UP,S24,61,1.0,Basti,Basti,962508.0,824831.0,1787476.0,549704.0,498809.0,1048521.0,2014.0,0.0
440,Uttar Pradesh,UP,S24,62,1.0,Sant Kabir Nagar,Sant Kabir Nagar,1045424.0,858808.0,1904315.0,521201.0,490916.0,1012117.0,2014.0,0.0
441,Uttar Pradesh,UP,S24,63,1.0,Maharajganj,Maharajganj,946234.0,796767.0,1743131.0,549757.0,510481.0,1060238.0,2014.0,0.0
442,Uttar Pradesh,UP,S24,64,1.0,Gorakhpur,Gorakhpur,1055209.0,848621.0,1903988.0,582909.0,457008.0,1039934.0,2014.0,0.0
443,Uttar Pradesh,UP,S24,65,1.0,Kushi Nagar,Kushi Nagar,930637.0,750240.0,1680992.0,505771.0,444293.0,950064.0,2014.0,0.0
444,Uttar Pradesh,UP,S24,66,1.0,Deoria,Deoria,997314.0,809319.0,1806926.0,508083.0,462357.0,970443.0,2014.0,0.0
445,Uttar Pradesh,UP,S24,67,1.0,Bansgaon,Bansgaon,980235.0,779762.0,1760090.0,459714.0,417437.0,877152.0,2014.0,0.0
446,Uttar Pradesh,UP,S24,68,1.0,Lalganj,Lalganj,906738.0,754613.0,1661470.0,456872.0,441988.0,898860.0,2014.0,0.0
447,Uttar Pradesh,UP,S24,69,1.0,Azamgarh,Azamgarh,941447.0,761573.0,1703121.0,504375.0,455380.0,959755.0,2014.0,0.0
448,Uttar Pradesh,UP,S24,70,1.0,Ghosi,Ghosi,1040033.0,850934.0,1891112.0,547380.0,492131.0,1039511.0,2014.0,0.0
449,Uttar Pradesh,UP,S24,71,1.0,Salempur,Salempur,904632.0,756980.0,1661737.0,450187.0,404269.0,854457.0,2014.0,0.0
450,Uttar Pradesh,UP,S24,72,1.0,Ballia,Ballia,973384.0,794830.0,1768271.0,517773.0,423406.0,941182.0,2014.0,0.0
451,Uttar Pradesh,UP,S24,73,1.0,Jaunpur,Jaunpur,1002938.0,845831.0,1848842.0,527140.0,479177.0,1006317.0,2014.0,0.0
452,Uttar Pradesh,UP,S24,74,1.0,Machhlishahr ,Machhlishahr,1026789.0,865121.0,1891969.0,512798.0,483995.0,996793.0,2014.0,0.0
453,Uttar Pradesh,UP,S24,75,1.0,Ghazipur,Ghazipur,983352.0,818105.0,1801519.0,528986.0,457272.0,986259.0,2014.0,0.0
454,Uttar Pradesh,UP,S24,76,1.0,Chandauli,Chandauli,887892.0,705123.0,1593133.0,545894.0,433978.0,979873.0,2014.0,0.0
455,Uttar Pradesh,UP,S24,77,1.0,Varanasi,Varanasi,985395.0,781000.0,1766487.0,593071.0,436735.0,1029816.0,2014.0,0.0
456,Uttar Pradesh,UP,S24,78,1.0,Bhadohi,Sant Ravi Das Nagar (Bhadohi),1016000.0,818442.0,1834598.0,527390.0,454368.0,981760.0,2014.0,0.0
457,Uttar Pradesh,UP,S24,79,1.0,Mirzapur,Mirzapur,938504.0,782028.0,1720661.0,557612.0,449962.0,1007581.0,2014.0,0.0
458,Uttar Pradesh,UP,S24,80,1.0,Robertsganj,Robertsganj,901147.0,737885.0,1639074.0,498085.0,387542.0,885628.0,2014.0,0.0
459,West Bengal,WB,S25,1,1.0,Cooch behar,Koch Bihar,848641.0,764757.0,1613403.0,687125.0,642008.0,1329133.0,2014.0,0.0
460,West Bengal,WB,S25,2,1.0,Alipurduars,Alipurduars,755765.0,715138.0,1470911.0,619392.0,603041.0,1222433.0,2014.0,1.0
461,West Bengal,WB,S25,3,1.0,Jalpaiguri,Jalpaiguri,795704.0,735760.0,1531469.0,675989.0,625242.0,1301231.0,2014.0,1.0
462,West Bengal,WB,S25,4,1.0,Darjeeling,Darjiling,737062.0,700062.0,1437154.0,587016.0,553877.0,1140907.0,2014.0,1.0
463,West Bengal,WB,S25,5,1.0,Raiganj,Raiganj,724014.0,663479.0,1387526.0,563566.0,543020.0,1106586.0,2014.0,1.0
464,West Bengal,WB,S25,6,1.0,Balurghat,Balurghat,653841.0,600646.0,1254497.0,548053.0,513027.0,1061080.0,2014.0,1.0
465,West Bengal,WB,S25,7,1.0,Maldaha Uttar ,Maldah Uttar,740749.0,684660.0,1425428.0,578561.0,582591.0,1161152.0,2014.0,1.0
466,West Bengal,WB,S25,8,1.0,Maldaha Dakshin,Maldah Dakshin,692386.0,654741.0,1347143.0,545088.0,544292.0,1089380.0,2014.0,1.0
467,West Bengal,WB,S25,9,1.0,Jangipur,Jangipur,714890.0,676753.0,1391656.0,559290.0,559068.0,1118358.0,2014.0,1.0
468,West Bengal,WB,S25,10,1.0,Baharampur,Baharampur,752943.0,700833.0,1453783.0,584203.0,569867.0,1154070.0,2014.0,1.0
469,West Bengal,WB,S25,11,1.0,Murshidabad,Murshidabad,782480.0,729615.0,1512098.0,653122.0,635049.0,1288171.0,2014.0,1.0
470,West Bengal,WB,S25,12,1.0,Krishnanagar ,Krishnanagar,769981.0,706791.0,1476783.0,638727.0,607902.0,1246629.0,2014.0,1.0
471,West Bengal,WB,S25,13,1.0,Ranaghat,Ranaghat,831318.0,771515.0,1602849.0,691141.0,658049.0,1349190.0,2014.0,0.0
472,West Bengal,WB,S25,14,1.0,Bangaon,Bangaon,796650.0,744053.0,1540713.0,653011.0,627517.0,1280528.0,2014.0,0.0
473,West Bengal,WB,S25,15,1.0,Barrackpore,Barakpur,682366.0,604844.0,1287222.0,567286.0,481436.0,1048722.0,2014.0,1.0
474,West Bengal,WB,S25,16,1.0,Dum dum,Dum Dum,715569.0,690401.0,1405981.0,590114.0,539290.0,1129404.0,2014.0,1.0
475,West Bengal,WB,S25,17,1.0,Barasat,Barasat,774305.0,738463.0,1512792.0,669359.0,596363.0,1265746.0,2014.0,1.0
476,West Bengal,WB,S25,18,1.0,Basirhat,Basirhat,777768.0,712812.0,1490596.0,677047.0,595849.0,1272897.0,2014.0,1.0
477,West Bengal,WB,S25,19,1.0,Joynagar,Jaynagar,757902.0,700787.0,1458724.0,633029.0,555516.0,1188545.0,2014.0,1.0
478,West Bengal,WB,S25,20,1.0,Mathurapur,Mathurapur,772277.0,716496.0,1488785.0,662025.0,607691.0,1269716.0,2014.0,1.0
479,West Bengal,WB,S25,21,1.0,Diamond harbour,Diamond Harbour,816259.0,739631.0,1555914.0,682840.0,577412.0,1260252.0,2014.0,0.0
480,West Bengal,WB,S25,22,1.0,Jadavpur,Jadavpur,811441.0,784269.0,1595746.0,666829.0,605165.0,1271994.0,2014.0,0.0
481,West Bengal,WB,S25,23,1.0,Kolkata Dakshin,Kolkata Dakshin,890251.0,795037.0,1685296.0,626618.0,540007.0,1166625.0,2014.0,0.0
482,West Bengal,WB,S25,24,1.0,Kolkata Uttar,Kolkata Uttar,797437.0,636542.0,1433985.0,534806.0,419974.0,954783.0,2014.0,1.0
483,West Bengal,WB,S25,25,1.0,Howrah,Haora,802653.0,702441.0,1505099.0,621808.0,503224.0,1125035.0,2014.0,1.0
484,West Bengal,WB,S25,26,1.0,Uluberia,Uluberiya,761951.0,686678.0,1448632.0,629091.0,557334.0,1186425.0,2014.0,1.0
485,West Bengal,WB,S25,27,1.0,Srerampur,Shrirampur,847931.0,776093.0,1624038.0,680999.0,608386.0,1289387.0,2014.0,0.0
486,West Bengal,WB,S25,28,1.0,Hooghly,Hugli,836584.0,793445.0,1630042.0,696614.0,650941.0,1347556.0,2014.0,0.0
487,West Bengal,WB,S25,29,1.0,Arambagh,Arambag,833629.0,766658.0,1600293.0,707257.0,654127.0,1361384.0,2014.0,0.0
488,West Bengal,WB,S25,30,1.0,Tamluk,Tamluk,796779.0,730482.0,1527273.0,684160.0,650897.0,1335058.0,2014.0,1.0
489,West Bengal,WB,S25,31,1.0,Kanthi,Kanthi,777345.0,713061.0,1490409.0,663897.0,626338.0,1290235.0,2014.0,1.0
490,West Bengal,WB,S25,32,1.0,Ghatal,Ghatal,835803.0,774672.0,1610489.0,690945.0,675066.0,1366019.0,2014.0,0.0
491,West Bengal,WB,S25,33,1.0,Jhargram,Jhargram,753841.0,721269.0,1475112.0,645909.0,610427.0,1256336.0,2014.0,1.0
492,West Bengal,WB,S25,34,1.0,Medinipur,Medinipur,770363.0,729306.0,1499673.0,647452.0,613326.0,1260778.0,2014.0,1.0
493,West Bengal,WB,S25,35,1.0,Purulia,Puruliya,764758.0,707169.0,1471933.0,627261.0,574047.0,1201309.0,2014.0,1.0
494,West Bengal,WB,S25,36,1.0,Bankura,Bankura,775893.0,727919.0,1503812.0,644501.0,590353.0,1234854.0,2014.0,1.0
495,West Bengal,WB,S25,37,1.0,Bishnupur,Bishnupur,759317.0,707604.0,1466921.0,667023.0,603708.0,1270731.0,2014.0,1.0
496,West Bengal,WB,S25,38,1.0,Bardhaman Purba,Barddhaman Purba,795545.0,736693.0,1532244.0,682635.0,637516.0,1320152.0,2014.0,1.0
497,West Bengal,WB,S25,39,1.0,Burdwan - durgapur,Barddhaman - Durgapur,821377.0,762111.0,1583495.0,700025.0,629761.0,1329789.0,2014.0,0.0
498,West Bengal,WB,S25,40,1.0,Asansol,Asansol,791896.0,677774.0,1469684.0,633286.0,509230.0,1142518.0,2014.0,1.0
499,West Bengal,WB,S25,41,1.0,Bolpur,Bolpur,798378.0,740033.0,1538421.0,682036.0,621426.0,1303462.0,2014.0,0.0
500,West Bengal,WB,S25,42,1.0,Birbhum,Birbhum,773438.0,721641.0,1495089.0,669860.0,605076.0,1274936.0,2014.0,1.0
501,Chhattisgarh,CT,S26,1,1.0,SARGUJA,Surguja,771106.0,751862.0,1523022.0,610812.0,576493.0,1187305.0,2014.0,1.0
502,Chhattisgarh,CT,S26,2,1.0,RAIGARH,Raigarh,819043.0,807906.0,1626949.0,631470.0,614665.0,1246135.0,2014.0,0.0
503,Chhattisgarh,CT,S26,3,1.0,JANJGIR-CHAMPA,Janjgir-Champa,895884.0,848077.0,1744201.0,558932.0,514393.0,1073325.0,2014.0,0.0
504,Chhattisgarh,CT,S26,4,1.0,KORBA,Korba,729951.0,693664.0,1423729.0,545187.0,506882.0,1052069.0,2014.0,1.0
505,Chhattisgarh,CT,S26,5,1.0,BILASPUR,Bilaspur,891316.0,837889.0,1729229.0,573078.0,516910.0,1089988.0,2014.0,0.0
506,Chhattisgarh,CT,S26,6,1.0,RAJNANDGAON,Rajnandgaon,797477.0,793896.0,1591373.0,603428.0,574874.0,1178302.0,2014.0,0.0
507,Chhattisgarh,CT,S26,7,1.0,DURG,Durg,948929.0,909771.0,1858922.0,661165.0,597929.0,1259094.0,2014.0,0.0
508,Chhattisgarh,CT,S26,8,1.0,RAIPUR,Raipur,979589.0,924588.0,1904460.0,659154.0,591606.0,1250760.0,2014.0,0.0
509,Chhattisgarh,CT,S26,9,1.0,MAHASAMUND,Mahasamund,757694.0,758435.0,1516177.0,576664.0,554172.0,1130836.0,2014.0,1.0
510,Chhattisgarh,CT,S26,10,1.0,BASTAR,Bastar,632842.0,665241.0,1298083.0,386189.0,383710.0,769899.0,2014.0,1.0
511,Chhattisgarh,CT,S26,11,1.0,KANKER,Kanker,722916.0,725459.0,1448375.0,515715.0,500911.0,1016626.0,2014.0,1.0
512,Jharkhand,JH,S27,1,1.0,Rajmahal,Rajmahal,691403.0,662063.0,1353467.0,490824.0,460471.0,951295.0,2014.0,1.0
513,Jharkhand,JH,S27,2,1.0,Dumka,Dumka,658403.0,614641.0,1273049.0,466619.0,435895.0,902514.0,2014.0,1.0
514,Jharkhand,JH,S27,3,1.0,Godda,Godda,840396.0,750375.0,1590772.0,549854.0,499254.0,1049108.0,2014.0,0.0
515,Jharkhand,JH,S27,4,1.0,Chatra,Chatra,696501.0,616060.0,1312562.0,383214.0,329747.0,712961.0,2014.0,1.0
516,Jharkhand,JH,S27,5,1.0,Kodarma,Kodarma,870003.0,769641.0,1639645.0,535308.0,489593.0,1024901.0,2014.0,0.0
517,Jharkhand,JH,S27,6,1.0,Giridih,Giridih,811587.0,700052.0,1511644.0,531982.0,439241.0,971223.0,2014.0,1.0
518,Jharkhand,JH,S27,7,1.0,Dhanbad,Dhanbad,1032038.0,857981.0,1890021.0,642557.0,501332.0,1143889.0,2014.0,0.0
519,Jharkhand,JH,S27,8,1.0,Ranchi,Ranchi,868528.0,779930.0,1648459.0,562384.0,487221.0,1049605.0,2014.0,0.0
520,Jharkhand,JH,S27,9,1.0,Jamshedpur,Jamshedpur,811632.0,770030.0,1581665.0,548089.0,501033.0,1049122.0,2014.0,0.0
521,Jharkhand,JH,S27,10,1.0,Singhbhum,Singhbhum,583330.0,569300.0,1152632.0,403571.0,391653.0,795224.0,2014.0,1.0
522,Jharkhand,JH,S27,11,1.0,Khunti,Khunti,565457.0,546398.0,1111856.0,373314.0,364162.0,737476.0,2014.0,1.0
523,Jharkhand,JH,S27,12,1.0,Lohardaga,Lohardaga,578880.0,540264.0,1119144.0,333825.0,317508.0,651333.0,2014.0,1.0
524,Jharkhand,JH,S27,13,1.0,Palamau,Palamu,889932.0,756024.0,1645957.0,523108.0,453494.0,976602.0,2014.0,0.0
525,Jharkhand,JH,S27,14,1.0,Hazaribagh,Hazaribagh,812554.0,706367.0,1518923.0,515052.0,452228.0,967280.0,2014.0,1.0
526,Uttarakhand,UK,S28,1,2.0,Tehri Garhwal ,Tehri Garhwal,711671.0,640943.0,1352614.0,400041.0,370827.0,770868.0,2014.0,1.0
527,Uttarakhand,UK,S28,2,2.0,Garhwal,Garhwal,651868.0,615350.0,1267218.0,320955.0,357047.0,678002.0,2014.0,1.0
528,Uttarakhand,UK,S28,3,2.0,Almora,Almora,639362.0,614162.0,1253541.0,316094.0,339409.0,655504.0,2014.0,1.0
529,Uttarakhand,UK,S28,4,2.0,Nainital-udhamsingh Nagar,Nainital - Udhamsingh Nagar,857782.0,753029.0,1610811.0,589435.0,509910.0,1099345.0,2014.0,0.0
530,Uttarakhand,UK,S28,5,2.0,Hardwar,Hardwar,888328.0,754505.0,1642873.0,637480.0,535871.0,1173352.0,2014.0,0.0
531,Andaman & Nicobar Islands,AD,U01,1,2.0,Andaman & Nicobar Islands,Andaman & Nicobar Islands,142783.0,126577.0,269360.0,101129.0,89084.0,190213.0,2014.0,1.0
532,Chandigarh,CH,U02,1,2.0,CHANDIGARH,Chandigarh,333621.0,281593.0,615214.0,244907.0,208415.0,453322.0,2014.0,1.0
533,Dadra & Nagar Haveli,DN,U03,1,2.0,Dadar & Nagar Haveli,Dadra & Nagar Haveli,106203.0,90394.0,196597.0,87792.0,77494.0,165286.0,2014.0,1.0
534,Daman & Diu,DD,U04,1,2.0,Daman & diu,Daman & Diu,57011.0,54816.0,111827.0,42355.0,44873.0,87228.0,2014.0,1.0
535,NCT OF Delhi,DL,U05,1,2.0,CHANDNI CHOWK,Chandni Chowk,791318.0,655854.0,1447230.0,548427.0,431342.0,979790.0,2014.0,1.0
536,NCT OF Delhi,DL,U05,2,2.0,NORTH EAST DELHI,North East Delhi,1079407.0,878183.0,1957708.0,738979.0,574789.0,1313796.0,2014.0,0.0
537,NCT OF Delhi,DL,U05,3,2.0,EAST DELHI,East Delhi,1023325.0,806102.0,1829578.0,676930.0,518463.0,1195428.0,2014.0,0.0
538,NCT OF Delhi,DL,U05,4,2.0,NEW DELHI,New Delhi,830322.0,659749.0,1490147.0,545628.0,422884.0,968519.0,2014.0,1.0
539,NCT OF Delhi,DL,U05,5,2.0,NORTH WEST DELHI,North West Delhi,1212516.0,981633.0,2194343.0,757777.0,595362.0,1353181.0,2014.0,0.0
540,NCT OF Delhi,DL,U05,6,2.0,WEST DELHI,West Delhi,1108886.0,930409.0,2039410.0,742213.0,603424.0,1345645.0,2014.0,0.0
541,NCT OF Delhi,DL,U05,7,2.0,SOUTH DELHI,South Delhi,1005299.0,747322.0,1752748.0,639042.0,462222.0,1101277.0,2014.0,0.0
542,Lakshadweep,LK,U06,1,2.0,Lakshadweep ,Lakshadweep,25433.0,24489.0,49922.0,21584.0,21655.0,43239.0,2014.0,1.0
543,Puducherry,PY,U07,1,2.0,Puducherry,Puducherry,432048.0,469289.0,901357.0,351544.0,388189.0,739750.0,2014.0,1.0
544,,,,-1,,,,,,,,,,,1.0
